subject_id,class_name,image_id,image_path,roundtrip_image_path,source_group,reference_regime,hardness_axis,conditioning_key,conditioning_prompt,source_dataset,source_license_note,timestep,noise_seed,snr,raw_norm,artifact_coeff,artifact_cosine,artifact_fraction,clean_fraction,clean_norm,dct_clean_low,dct_clean_mid,dct_clean_high,dct_artifact_low,dct_artifact_mid,dct_artifact_high
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,800,0,0.0382809899747371,0.1366613257912961,0.9679642642884784,0.9899548390008476,0.9899548389699702,0.1413839338072277,0.0193217158396845,0.0010677451945815,0.0004282633283241,0.0003227260647945,0.1436051268772177,0.0189624673435419,0.0122730103843648
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,800,1,0.0382809899747371,0.0971581917579047,0.934053530961544,0.982075122873596,0.9820751228168924,0.188489928199922,0.0183133405884817,0.0010154504293655,0.0003685958885937,0.0002981784258636,0.0386675846207171,0.0079458982471688,0.0082935216838128
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,800,2,0.0382809899747371,0.1352319321052282,0.966993661343385,0.9899778071565828,0.9899778071249276,0.1412230198566927,0.0190978618329555,0.0011307646333174,0.0003974195489353,0.00031551461023,0.1363794564548525,0.0179527385818863,0.0122835754194124
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,800,3,0.0382809899747371,0.1396625588839892,0.9676114544772184,0.990282429680405,0.9902824296504036,0.1390708792892087,0.0194229948677772,0.0010646830678213,0.0004207614751783,0.0003227339978547,0.1565624816039162,0.0188267290773431,0.0124517683927699
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,800,4,0.0382809899747371,0.1312078968537113,0.9654727290901758,0.9894117832969858,0.9894117832641712,0.1451355334612401,0.0190429281041907,0.0010634841864691,0.0004188007331816,0.0003194400817841,0.1155559986415608,0.0176215707925528,0.0124015700829118
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,999,0,0.0046819131821393,0.0597537990543447,0.9746382571963296,0.99301150533994,0.9930115051767,0.1180175845478379,0.0070519990319506,0.0001810610392882,5.6193602196222544e-05,4.1476266173261126e-05,0.0515375400107943,0.0027133739008519,0.0015704794701742
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,999,1,0.0046819131821393,0.0444491459238592,0.9605995763764782,0.9878226572266828,0.9878226569418112,0.1555840540338744,0.0069155783211772,0.0001818962877444,5.382892693676226e-05,4.0349419109436056e-05,0.0144941193648867,0.0019395230449782,0.0013726502874273
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,999,2,0.0046819131821393,0.0591273593967162,0.9752480225531308,0.9928790204702752,0.9928790203023418,0.119127036016124,0.0070436670723909,0.0001779836598315,5.538944464544724e-05,4.132890048873174e-05,0.0490966065737773,0.002651724350258,0.0015736663963924
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,999,3,0.0046819131821393,0.0607438789841665,0.9763363392613114,0.993168471478462,0.9931684713174606,0.1166892765473126,0.0070881592933398,0.0001744789976379,5.599338955681791e-05,4.147157389060166e-05,0.0533482905113319,0.0026855039599824,0.0015822946275398
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,999,4,0.0046819131821393,0.0570467010216562,0.972980954177395,0.9925258779149864,0.9925258777392392,0.1220343462681126,0.0069616568659302,0.0001733835232715,5.5878644142339886e-05,4.126648709006774e-05,0.0441666483863283,0.0026427841478729,0.0015710841673366
